,Age,Income,Children,Outage_sec_perweek_avg,Contacts,Yearly_equip_failure,Tenure_months,MonthlyCharge_avg,Bandwidth_GB_Year_avg,Churn_numeric,Port_modem_numeric,Tablet_numeric,MultipleLines_numeric,OnlineSecurity_numeric,OnlineBackup_numeric,DeviceProtection_numeric,TechSupport_numeric,StreamingMovies_numeric,Area_Suburban,Area_Urban,Gender_Male,Gender_Nonbinary,ContractType_One year,ContractType_Two Year,InternetServiceType_Fiber Optic,InternetServiceType_None
7639,36,36690.66,3,10.04996,1,2,65.25844,127.475,5644.976125,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
7640,66,27129.17,3,9.602868,3,1,50.43597,149.9845,4503.081003,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1
7641,47,8244.17,2,2.482674,0,0,61.77813,120.0035,5532.170372,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
7642,38,26759.89,1,9.783459,1,0,65.03892,262.6106,6018.077107,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
7643,60,49740.72,1,4.45179,0,0,50.89092,175.1331,4620.749694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7644,36,21749.65,0,5.048002,0,0,67.40315,127.4601,6076.159311,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
7645,83,69131.11,2,6.705144,0,3,56.45799,182.4538,4894.14385,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
7646,74,40818.2,3,10.09707,0,1,70.27281,137.4392,5924.003898,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
7647,72,22300.51,7,8.427959,1,0,41.74273,157.4836,3716.351124,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7648,39,4003.56,4,8.142745,0,0,64.92325,139.983,6071.410686,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7649,51,32964.97,4,10.59864,4,0,58.76049,159.9942,5246.927502,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
7650,53,46153.23,1,11.98282,0,0,48.09099,127.482,4036.529834,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
7651,39,135166.6,2,10.96389,3,1,60.49976,144.9607,5122.387687,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7652,34,27296.2,1,14.24573,0,1,59.84496,139.9678,5323.572726,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
7653,46,30286.85,1,14.75098,0,0,69.74808,127.4958,5997.124075,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
7654,44,23083.74,3,11.56648,2,0,63.90452,182.4433,6165.207912,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
7655,56,5896.69,4,10.20056,1,1,58.40109,255.1198,5925.343914,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
7656,46,80782.53,0,11.59767,0,0,71.52133,192.4705,6185.77752,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
7657,43,27476.28,3,9.392826,2,0,58.55948,147.4783,5138.564566,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
7658,42,24214.43,0,9.497679,2,1,64.1725,139.9875,5927.225005,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
7659,46,59939.02,1,3.849388,0,0,38.8517,157.4836,3462.288487,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
7660,25,50315.17,0,11.52103,1,0,68.41518,127.4958,5925.975679,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
7661,72,44435.09,1,8.890347,2,1,67.14449,179.9476,5687.54248,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
7662,47,51383.17,4,5.670833,0,0,66.97927,197.4876,6035.036634,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
7663,65,8935.81,1,13.13879,2,0,65.98685,194.9581,5820.96516,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
7664,59,49954.4,2,9.527582,0,0,46.58138,129.9621,4585.928895,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
7665,21,50275.96,1,13.77481,1,0,63.13521,197.6288,5845.877831,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
7666,51,27251.15,8,11.0309,2,0,58.172,174.9618,5421.452894,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
7667,89,35072.27,0,16.30827,1,0,68.3119,197.484,6446.795599,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
7668,75,41697.74,4,7.72012,2,1,71.25643,179.9476,6106.984548,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
7669,44,6551.34,2,10.89868,0,0,57.89761,182.4538,5139.969727,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
7670,40,32935.41,4,13.54555,0,0,60.89154,210.127,5673.309041,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
7671,26,48000.45,1,4.031118,2,0,48.3857,149.9741,4724.312922,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7672,54,43154.85,1,1.283458,0,0,71.95713,222.6362,6493.121834,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
7673,36,4959.61,0,11.52597,1,0,67.08693,270.1604,6786.879873,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
7674,89,13473.99,9,8.582666,0,0,65.13005,210.1051,6493.208909,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7675,33,49102.56,0,7.37122,1,1,61.73523,217.484,5595.740821,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
7676,35,28813.13,2,14.14138,0,1,71.81426,162.5119,6382.61699,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
7677,42,29311.02,1,10.0391,0,0,49.20927,129.995,4417.033945,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
7678,38,6210.83,1,10.07854,4,0,64.88531,182.447,5640.266565,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
7679,21,57717.41,2,6.809114,1,0,40.24973,222.6609,4090.94433,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1
7680,61,72298.05,4,4.723834,0,1,69.97649,212.6415,6737.558934,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
7681,53,23353.6,0,9.915598,1,0,58.34647,184.9853,5194.643427,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
7682,87,28679.37,0,5.898192,0,1,42.34953,167.4564,3592.529146,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
7683,30,37073.43,0,8.298192,3,1,57.11409,147.4893,4911.224326,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
7684,42,140367.2,3,8.568476,0,0,54.37108,160.0122,4824.624209,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
7685,35,63599.94,1,9.339902,3,0,64.26648,229.9931,5831.696572,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
7686,31,31551.04,5,13.01228,1,1,69.13737,242.6326,6481.198108,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
7687,20,52730.55,2,12.01205,1,1,46.24205,225.1457,5116.648865,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
7688,58,20514.4,1,10.41502,0,0,54.26571,164.9785,5274.06662,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
7689,49,12938.03,2,14.0461,1,0,59.31818,139.983,5517.787412,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7690,27,36283.34,0,10.31019,1,0,69.33555,144.9607,5906.432884,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
7691,39,14128.58,3,11.21706,4,0,63.17917,210.1051,6265.527896,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7692,61,7297.34,2,8.269757,1,2,60.45619,232.624,5921.781561,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
7693,74,20755.29,4,9.705513,1,0,55.68371,127.4887,4929.748542,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
7694,61,11720.53,1,14.07608,1,0,38.06839,124.9935,3185.817507,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
7695,57,20907.94,0,10.99981,2,0,57.70698,212.6557,5331.810673,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1
7696,73,6511.56,3,13.41922,1,0,44.60467,270.1604,4868.722454,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
7697,51,55582.52,1,13.03031,3,1,71.28653,142.4827,6597.676726,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
7698,22,93551.94,1,7.152564,1,0,71.37419,187.6422,6475.070027,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
7699,78,45433.92,0,10.83111,1,1,62.02081,169.9447,5300.449639,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
7700,44,63843.19,8,10.34966,1,0,67.98776,139.9816,6207.251325,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
7701,54,46463.47,0,11.23355,0,0,50.52613,220.1323,4711.946736,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7702,52,70140.91,2,14.14757,0,0,61.00511,169.9928,5210.641825,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
7703,45,8589.52,0,9.5756,0,1,59.93377,167.4564,5088.760007,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
7704,66,14528.18,8,11.75442,1,0,61.0006,162.5005,5544.892096,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
7705,40,30577.74,3,12.01441,1,1,66.7755,172.4579,5967.112269,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
7706,32,12687.99,8,9.611471,1,0,69.31336,114.9658,6222.228467,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
7707,62,38931.97,1,10.5394,2,0,61.67106,255.1336,6209.128682,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
7708,51,49285.68,3,13.65114,1,1,60.1778,102.4746,5109.486658,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
7709,23,38821.95,0,10.41941,2,0,64.36371,134.9509,5534.204852,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7710,48,18037.76,2,6.255592,1,1,67.71776,149.9378,6279.520379,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7711,62,65783.84,1,8.256566,0,1,67.70719,139.9349,6285.15592,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7712,59,60463.81,4,12.03043,1,0,59.71984,149.9707,5322.807337,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1
7713,31,50599.12,4,12.45955,1,0,67.75523,159.9794,6479.599891,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
7714,86,46164.49,1,12.82752,2,0,56.26602,104.9643,4936.469796,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7715,41,13317.33,6,10.45502,3,0,62.65179,242.6143,5859.880253,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
7716,30,90857.99,1,13.13159,2,1,66.20027,140.0049,5680.91898,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
7717,56,45556.59,4,16.13598,1,1,49.26352,169.9671,4543.502908,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
7718,28,41695.97,0,13.14201,1,0,59.3332,149.9928,5504.260765,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
7719,38,13069.94,1,9.366187,0,1,69.54666,159.9349,6101.070814,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7720,71,113095.0,1,4.55702,1,0,54.16378,245.1283,5507.49448,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
7721,29,29827.09,1,10.50519,0,0,60.69643,172.4848,5469.377243,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
7722,30,102928.6,2,9.395737,2,1,66.67317,187.6094,6503.605593,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7723,64,45278.46,3,8.059319,0,1,45.80397,200.1323,4798.084751,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
7724,67,66644.71,2,7.264292,2,0,58.2078,169.9928,4932.256357,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
7725,24,40098.08,2,5.417149,1,1,62.98803,192.4705,5620.276365,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
7726,83,15931.18,1,10.28991,0,0,67.50861,262.6106,6119.953747,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
7727,76,51865.58,4,11.53135,0,1,67.96418,174.9618,5971.644344,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0
7728,55,32893.0,0,5.725661,1,1,71.4869,179.9656,6006.935704,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
7729,64,14780.0,4,16.99335,0,2,66.63268,184.9853,5960.671631,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0
7730,62,19652.74,2,6.640434,1,1,70.43313,172.4871,6235.847135,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
7731,30,20108.49,1,11.17686,1,0,46.98814,147.4783,4089.200279,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
7732,52,20014.25,0,7.009982,2,1,70.69978,149.9447,6463.270745,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7733,20,19288.37,1,8.75898,3,0,61.12405,192.4567,5451.33929,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
7734,56,22409.74,4,13.47843,1,0,61.4665,127.4601,5729.575543,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7735,27,73031.71,3,9.488845,1,1,56.77763,102.4746,4909.571736,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7736,59,35215.76,0,4.71193,1,0,58.6688,255.1417,5382.024213,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
7737,39,17571.8,0,6.668187,2,1,54.67568,200.1323,5467.571494,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
7738,56,19256.41,1,9.751721,3,0,51.11345,157.4698,4271.0951,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7739,84,68825.55,7,9.054731,1,0,63.07329,162.5007,5608.639508,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
7740,80,8774.81,1,12.8072,0,0,66.81169,172.4579,5824.416954,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
7741,22,26532.74,3,9.608605,1,0,57.69575,197.484,5888.954237,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
7742,63,42849.02,1,6.856808,1,0,63.91757,192.4705,5620.075514,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
7743,69,30712.74,2,5.482104,0,0,69.88681,132.4798,6537.94242,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
7744,54,27636.12,2,8.449861,1,1,68.53085,235.1555,6809.432261,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
7745,74,69230.08,2,11.46896,0,0,67.54816,210.138,6115.858738,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
7746,42,11287.26,1,5.124854,7,1,70.1175,230.1051,6349.139653,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7747,28,13554.79,0,11.62498,2,0,43.45813,184.9496,4408.149328,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
7748,66,55164.8,1,8.951159,0,0,70.06451,204.961,6197.953836,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7749,37,22588.94,3,9.976525,1,0,57.22556,149.9915,5073.83646,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
7750,35,12521.22,5,10.34638,0,1,56.45798,210.138,5380.320825,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
7751,86,72032.69,1,14.75424,0,1,57.47194,154.9618,5447.340664,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7752,66,85921.6,1,15.90879,2,0,64.57182,235.1591,5933.787702,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0
7753,23,57725.74,8,9.142434,2,0,66.49211,149.9378,6528.05337,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
7754,27,23785.52,4,5.285575,1,0,68.69674,179.9476,6054.623559,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7755,40,31402.9,0,8.109447,2,0,58.30226,149.9845,5144.345915,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7756,21,13893.6,2,10.54374,1,0,62.43485,252.624,5848.614354,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
7757,37,34261.92,8,10.81085,2,0,68.12367,184.9797,6597.155039,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
7758,64,93970.75,0,10.24788,1,0,61.20291,149.9915,5301.140786,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
7759,46,12421.16,3,12.46312,2,0,48.89289,212.6228,5194.247313,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
7760,52,33004.61,2,12.60017,1,0,62.17828,104.9923,5314.541588,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
7761,63,26828.46,0,12.34399,0,0,51.05765,139.9678,4430.640106,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
7762,37,11096.39,1,11.3321,1,0,61.41766,172.4404,5876.66853,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7763,58,14493.87,0,9.933942,1,1,66.80803,192.4567,5679.413102,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7764,45,28431.85,1,9.441826,1,0,67.78586,104.9923,5766.181037,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
7765,81,44732.75,0,8.543534,2,1,61.49459,129.995,5265.014414,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
7766,67,31304.23,1,8.044684,1,0,50.27485,192.4885,4345.452904,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
7767,51,18078.02,3,10.32042,1,0,54.55234,212.6415,5561.852852,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
7768,20,13642.51,1,11.82876,1,2,68.67008,152.4624,6507.865826,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7769,71,36271.6,2,9.7017,2,0,62.03084,245.1457,5829.643329,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
7770,60,27715.71,0,7.901381,1,0,55.591,127.4738,5192.718983,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7771,40,45203.76,3,15.2604,1,0,71.98828,162.4713,6304.569466,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
7772,36,35138.0,0,7.678053,2,0,61.70653,137.4616,5351.253775,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
7773,86,28883.86,1,12.27053,1,0,68.23146,159.9349,5835.931989,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
7774,43,26157.03,9,13.83721,2,1,57.33546,159.9794,5658.119795,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
7775,87,32134.66,1,9.85498,0,0,41.93,117.4858,3621.670599,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7776,32,19360.56,4,9.936636,2,0,42.73824,202.65,4710.736343,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
7777,38,43560.75,4,7.660536,1,2,47.46129,139.9349,4750.23799,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7778,88,22016.87,1,12.39355,2,0,61.70332,190.1737,5622.295605,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
7779,42,73585.2,4,11.74964,1,0,45.6406,210.1051,4810.343275,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7780,23,13419.4,1,4.457169,2,1,70.54929,232.624,6842.591894,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
7781,44,131421.6,4,8.776017,0,0,71.26299,182.4433,6716.643947,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
7782,48,58634.05,3,11.32314,1,0,49.19922,179.9794,4459.144157,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
7783,49,25377.86,4,9.213315,0,1,68.59441,214.9663,6153.244903,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
7784,28,73871.69,4,11.58061,2,0,36.88048,182.4538,3531.898755,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
7785,51,42176.36,0,8.556186,0,1,63.86048,192.4567,5460.847751,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
7786,40,13479.83,3,12.42505,0,0,68.36284,104.9629,5918.039284,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7787,24,12826.8,1,12.98536,2,1,66.03197,207.4811,6005.171652,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0
7788,22,34128.52,3,8.102753,1,0,38.01787,139.965,3953.160859,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7789,62,5841.81,1,9.742158,2,1,55.13723,137.4872,4676.604059,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
7790,48,44510.61,3,9.519633,0,0,65.61344,184.9963,5921.940703,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
7791,41,53710.01,1,7.750638,0,1,54.79873,114.9728,4703.453548,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7792,57,27210.96,4,13.73836,0,1,45.91152,117.4686,4522.635377,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7793,84,4850.34,3,7.233971,0,0,47.56294,152.466,4149.007278,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
7794,34,51855.3,4,7.875839,0,0,59.36326,149.9845,5374.093177,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7795,64,7194.85,0,9.59364,0,1,54.79811,182.4762,4769.664836,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1
7796,51,21397.92,1,11.24765,1,0,66.8679,287.6427,6261.840951,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
7797,67,28885.46,0,12.10598,2,0,62.83739,117.4392,5744.96728,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7798,27,47100.05,3,13.42619,0,1,54.41951,149.9621,4950.374878,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
7799,73,72477.17,1,13.65897,0,0,64.54829,152.4579,6075.403261,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
7800,37,18685.16,6,10.28292,0,0,65.52483,287.6427,6351.617139,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
7801,85,43345.6,3,7.279683,0,0,63.94696,207.6386,5742.088036,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7802,36,23960.61,2,8.549102,1,0,55.505,149.9598,4885.896119,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
7803,18,12435.87,1,12.64401,0,0,64.38615,127.4421,5980.119936,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7804,77,149891.1,0,14.78896,0,0,56.51219,265.147,5203.296804,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0
7805,47,11319.52,3,11.21614,1,0,47.11262,172.4404,4733.327376,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7806,71,40647.66,1,11.06254,2,0,63.50859,152.4798,5517.434596,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
7807,28,18620.96,0,11.43176,1,0,67.61562,159.965,5852.816544,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7808,32,27601.96,0,4.138782,1,0,71.24628,182.4538,6211.505298,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
7809,35,33350.91,3,10.42876,1,1,52.53836,220.1149,5431.77178,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
7810,36,20069.25,1,8.434356,1,0,58.13967,152.4579,5624.550489,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
7811,49,38524.15,0,7.3642,1,0,41.27155,179.9656,3550.827248,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
7812,28,86463.61,3,8.068417,1,1,61.91437,147.4421,5392.876359,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7813,43,33465.9,1,11.64064,0,0,71.78213,159.9642,6339.798083,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
7814,35,37419.19,0,13.51278,1,0,51.74735,184.961,5181.433033,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0
7815,70,37394.14,0,6.744374,0,0,67.16748,162.4608,6185.878482,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
7816,42,52101.8,4,14.22446,1,1,49.75092,134.9801,4387.374407,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7817,78,52128.79,3,10.16834,0,0,65.86516,242.6143,5948.573891,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
7818,32,12018.73,1,6.115577,1,0,46.86241,182.4608,4346.289268,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
7819,43,35583.03,1,4.84294,2,0,65.40232,162.4818,5845.199618,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
7820,26,14472.75,0,6.067007,0,1,64.58418,169.9378,5619.82827,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7821,37,38040.43,3,6.820744,0,0,53.08332,194.9699,4823.231075,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
7822,18,44455.34,6,10.0165,3,1,71.91339,184.9496,6957.206381,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
7823,69,20507.78,0,11.76257,1,0,67.25763,149.9483,5691.423795,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
7824,25,22427.56,2,6.547081,2,1,58.50824,149.9621,5214.115508,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7825,73,19839.22,3,8.779628,1,0,71.4622,172.5104,6104.609294,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
7826,33,66681.76,2,8.687753,1,0,70.67499,142.4526,6682.345453,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7827,85,126992.3,0,16.08033,1,0,60.51117,194.9882,5230.965245,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
7828,29,19153.42,0,14.63696,0,1,45.25561,114.9728,3847.783663,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7829,18,9037.43,2,6.715701,2,1,64.22099,149.9845,5845.299468,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
7830,55,9005.1,2,12.03702,0,1,70.2187,144.9607,5866.278162,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7831,83,2842.64,1,9.946927,0,0,47.81985,184.967,4262.753521,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
7832,37,29952.37,0,10.02423,1,1,68.28659,112.4551,5633.460754,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
